timestamp,close,volume
2005-01-03,62.87,641900.0
2005-01-04,62.48,558600.0
2005-01-05,62.07,452900.0
2005-01-06,61.75,467400.0
2005-01-07,61.73,266400.0
2005-01-10,61.95,363800.0
2005-01-11,61.41,543200.0
2005-01-12,61.26,520300.0
2005-01-13,60.18,658800.0
2005-01-14,60.74,558000.0
2005-01-18,62.51,708200.0
2005-01-19,61.64,455300.0
2005-01-20,60.98,491600.0
2005-01-21,60.72,507500.0
2005-01-24,60.27,716600.0
2005-01-25,59.93,535200.0
2005-01-26,59.94,745400.0
2005-01-27,59.44,582400.0
2005-01-28,58.72,927600.0
2005-01-31,59.74,1087800.0
2005-02-01,59.84,2916700.0
2005-02-02,59.98,1268400.0
2005-02-03,59.78,1111700.0
2005-02-04,60.08,609300.0
2005-02-07,60.52,672700.0
2005-02-08,60.37,579400.0
2005-02-09,59.5,679600.0
2005-02-10,59.39,628400.0
2005-02-11,59.81,991800.0
2005-02-14,59.6,657700.0
2005-02-15,59.53,687200.0
2005-02-16,58.84,819400.0
2005-02-17,58.56,631400.0
2005-02-18,58.02,762700.0
2005-02-22,57.15,923500.0
2005-02-23,57.16,1179200.0
2005-02-24,57.72,1250800.0
2005-02-25,59.47,1718300.0
2005-02-28,58.6,1563300.0
2005-03-01,58.7,1091100.0
2005-03-02,59.08,959700.0
2005-03-03,59.12,1074100.0
2005-03-04,59.79,803100.0
2005-03-07,59.35,1337800.0
2005-03-08,59.0,1684500.0
2005-03-09,59.04,899600.0
2005-03-10,58.64,1980300.0
2005-03-11,58.51,1041100.0
2005-03-14,58.99,875500.0
2005-03-15,58.75,970500.0
2005-03-16,58.55,1092100.0
2005-03-17,58.2,734100.0
2005-03-18,57.49,1426500.0
2005-03-21,57.81,1024600.0
2005-03-22,56.61,824500.0
2005-03-23,57.5,994900.0
2005-03-24,56.87,856800.0
2005-03-28,57.37,848000.0
2005-03-29,56.65,929800.0
2005-03-30,56.64,1629300.0
2005-03-31,52.28,8381800.0
2005-04-01,52.12,5981100.0
2005-04-04,52.12,11065500.0
2005-04-05,53.3,4413000.0
2005-04-06,55.08,4668000.0
2005-04-07,54.53,2732600.0
2005-04-08,54.89,2600700.0
2005-04-11,54.37,1832800.0
2005-04-12,55.4,1563200.0
2005-04-13,54.57,1284600.0
2005-04-14,53.79,2033400.0
2005-04-15,52.96,1932000.0
2005-04-18,53.02,1698500.0
2005-04-19,53.14,954300.0
2005-04-20,50.5,5575600.0
2005-04-21,52.61,2992500.0
2005-04-22,52.25,2108100.0
2005-04-25,52.95,1308500.0
2005-04-26,52.05,1012600.0
2005-04-27,51.99,1324700.0
2005-04-28,51.49,1191600.0
2005-04-29,52.38,2635800.0
2005-05-02,53.2,2457300.0
2005-05-03,56.43,5170900.0
2005-05-04,58.05,3727800.0
2005-05-05,56.78,4282600.0
