timestamp,close,volume
2005-01-03,51.07,147700.0
2005-01-04,50.36,136100.0
2005-01-05,50.37,121700.0
2005-01-06,50.2,124700.0
2005-01-07,50.15,99600.0
2005-01-10,49.85,114400.0
2005-01-11,49.7,189900.0
2005-01-12,49.84,163700.0
2005-01-13,49.5,169600.0
2005-01-14,49.8,218800.0
2005-01-18,49.95,140700.0
2005-01-19,49.58,83100.0
2005-01-20,49.7,113800.0
2005-01-21,49.48,201600.0
2005-01-24,49.5,135800.0
2005-01-25,49.53,102300.0
2005-01-26,49.67,151500.0
2005-01-27,49.9,187800.0
2005-01-28,49.9,95000.0
2005-01-31,50.16,127500.0
2005-02-01,50.52,128400.0
2005-02-02,50.75,71300.0
2005-02-03,50.18,170600.0
2005-02-04,50.63,125500.0
2005-02-07,50.95,110200.0
2005-02-08,50.94,138000.0
2005-02-09,50.29,121900.0
2005-02-10,50.95,436300.0
2005-02-11,51.83,220200.0
2005-02-14,51.72,107300.0
2005-02-15,51.6,132000.0
2005-02-16,51.2,122100.0
2005-02-17,51.34,115000.0
2005-02-18,51.02,122100.0
2005-02-22,50.93,155200.0
2005-02-23,50.81,231800.0
2005-02-24,51.76,205500.0
2005-02-25,52.2,191900.0
2005-02-28,52.5,320600.0
2005-03-01,52.2,170400.0
2005-03-02,52.35,171500.0
2005-03-03,52.25,131400.0
2005-03-04,52.36,131400.0
2005-03-07,53.0,195800.0
2005-03-08,52.54,103300.0
2005-03-09,52.44,69800.0
2005-03-10,51.58,180600.0
2005-03-11,51.66,172200.0
2005-03-14,52.93,226400.0
2005-03-15,52.35,147900.0
2005-03-16,51.9,127500.0
2005-03-17,51.6,150500.0
2005-03-18,51.36,84400.0
2005-03-21,51.38,203100.0
2005-03-22,51.43,269100.0
2005-03-23,51.4,194600.0
2005-03-24,51.5,136700.0
2005-03-28,51.49,151700.0
2005-03-29,50.93,150800.0
2005-03-30,47.37,1008000.0
2005-03-31,47.5,446900.0
2005-04-01,47.64,277200.0
2005-04-04,47.55,234000.0
2005-04-05,47.7,656000.0
2005-04-06,47.68,307100.0
2005-04-07,47.84,243100.0
2005-04-08,47.73,152100.0
2005-04-11,47.47,165700.0
2005-04-12,48.26,304000.0
2005-04-13,47.67,226600.0
2005-04-14,46.9,179100.0
2005-04-15,46.08,197000.0
2005-04-18,45.85,313000.0
2005-04-19,46.57,160000.0
2005-04-20,46.75,198800.0
2005-04-21,47.76,172600.0
2005-04-22,46.2,437600.0
2005-04-25,46.75,238000.0
2005-04-26,46.55,204500.0
2005-04-27,45.85,428900.0
2005-04-28,45.6,204600.0
2005-04-29,45.85,367600.0
2005-05-02,46.05,265900.0
