timestamp,close,volume
2005-01-03,42.74,731000.0
2005-01-04,41.6,594800.0
2005-01-05,40.99,1096500.0
2005-01-06,40.58,1380500.0
2005-01-07,40.43,768000.0
2005-01-10,40.57,712500.0
2005-01-11,40.36,794600.0
2005-01-12,39.92,881300.0
2005-01-13,39.04,702700.0
2005-01-14,39.72,645100.0
2005-01-18,39.98,624100.0
2005-01-19,39.4,894300.0
2005-01-20,39.0,699300.0
2005-01-21,38.96,615500.0
2005-01-24,39.1,970600.0
2005-01-25,38.71,810200.0
2005-01-26,39.92,1149800.0
2005-01-27,36.6,5520000.0
2005-01-28,36.9,2266600.0
2005-01-31,37.73,1277600.0
2005-02-01,37.5,1037200.0
2005-02-02,38.57,1546100.0
2005-02-03,38.71,844000.0
2005-02-04,38.9,862700.0
2005-02-07,38.65,654800.0
2005-02-08,39.06,930700.0
2005-02-09,37.47,1234600.0
2005-02-10,37.54,864500.0
2005-02-11,37.7,773700.0
2005-02-14,37.52,783200.0
2005-02-15,37.27,1286700.0
2005-02-16,37.39,966800.0
2005-02-17,36.4,2305700.0
2005-02-18,36.22,807700.0
2005-02-22,35.27,1606800.0
2005-02-23,35.79,1131000.0
2005-02-24,35.98,1278100.0
2005-02-25,36.02,1282900.0
2005-02-28,35.93,1084700.0
2005-03-01,36.16,1469500.0
2005-03-02,36.07,881100.0
2005-03-03,35.8,923200.0
2005-03-04,36.56,1042100.0
2005-03-07,36.58,998500.0
2005-03-08,36.3,1168600.0
2005-03-09,37.2,2539400.0
2005-03-10,37.45,1344300.0
2005-03-11,36.6,1292900.0
2005-03-14,36.31,1412800.0
2005-03-15,35.89,1138700.0
2005-03-16,35.54,830700.0
2005-03-17,35.05,1100700.0
2005-03-18,35.08,1034500.0
2005-03-21,34.63,1083600.0
2005-03-22,34.9,909900.0
2005-03-23,35.08,938700.0
2005-03-24,35.24,776600.0
2005-03-28,35.25,606700.0
2005-03-29,35.11,645700.0
2005-03-30,34.73,898600.0
2005-03-31,34.28,970000.0
2005-04-01,33.44,2246900.0
2005-04-04,33.09,1217600.0
2005-04-05,33.83,1303400.0
2005-04-06,34.51,1747600.0
2005-04-07,34.75,722300.0
2005-04-08,34.3,376200.0
2005-04-11,34.27,743700.0
2005-04-12,33.98,573300.0
2005-04-13,33.68,587800.0
2005-04-14,33.14,1226900.0
2005-04-15,32.83,1288400.0
2005-04-18,32.75,1313400.0
