timestamp,close,volume
2005-01-03,21.12,712806.0
2005-01-04,20.35,1084544.0
2005-01-05,20.0,759418.0
2005-01-06,20.26,543358.0
2005-01-07,20.14,577910.0
2005-01-10,20.47,411610.0
2005-01-11,20.07,448803.0
2005-01-12,20.05,728326.0
2005-01-13,19.98,335248.0
2005-01-14,20.3,661378.0
2005-01-18,21.17,1234097.0
2005-01-19,21.47,1626437.0
2005-01-20,21.28,1003334.0
2005-01-21,20.76,679442.0
2005-01-24,20.51,600942.0
2005-01-25,20.64,431597.0
2005-01-26,21.485,880929.0
2005-01-27,21.12,626158.0
2005-01-28,20.65,629688.0
2005-01-31,21.01,688551.0
2005-02-01,20.77,747230.0
2005-02-02,20.81,479855.0
2005-02-03,20.56,405498.0
2005-02-04,20.71,465376.0
2005-02-07,20.73,342990.0
2005-02-08,20.67,354722.0
2005-02-09,20.27,608954.0
2005-02-10,20.7,2083767.0
2005-02-11,21.25,950715.0
2005-02-14,21.94,1306327.0
2005-02-15,21.62,925885.0
2005-02-16,21.46,653800.0
2005-02-17,21.21,497380.0
2005-02-18,21.26,297528.0
2005-02-22,21.32,832458.0
2005-02-23,21.67,876548.0
2005-02-24,21.77,675662.0
2005-02-25,22.06,305392.0
2005-02-28,22.53,1276018.0
2005-03-01,22.75,899748.0
2005-03-02,22.9,917568.0
2005-03-03,22.58,1523526.0
2005-03-04,22.47,1236968.0
2005-03-07,22.25,576665.0
2005-03-08,22.83,918512.0
2005-03-09,22.81,707332.0
2005-03-10,22.23,498030.0
2005-03-11,22.06,460080.0
2005-03-14,22.25,962823.0
2005-03-15,22.93,1163471.0
2005-03-16,22.24,686718.0
2005-03-17,22.46,293550.0
2005-03-18,22.52,836527.0
2005-03-21,22.18,453538.0
2005-03-22,22.02,452824.0
2005-03-23,22.03,378449.0
2005-03-24,22.07,229099.0
2005-03-28,21.64,313584.0
2005-03-29,21.57,752797.0
2005-03-30,21.96,573899.0
2005-03-31,22.55,570452.0
2005-04-01,21.76,741383.0
2005-04-04,22.03,448206.0
2005-04-05,21.59,584987.0
2005-04-06,21.61,866068.0
2005-04-07,21.95,659095.0
2005-04-08,21.83,526670.0
2005-04-11,21.8,281879.0
2005-04-12,22.32,696482.0
2005-04-13,22.38,403787.0
2005-04-14,22.2,625326.0
2005-04-15,22.23,775867.0
2005-04-18,22.58,600157.0
2005-04-19,22.24,565417.0
2005-04-20,20.81,1385403.0
2005-04-21,20.52,3544215.0
2005-04-22,20.22,905550.0
2005-04-25,20.45,477705.0
2005-04-26,20.62,784477.0
2005-04-27,20.22,482716.0
