timestamp,close,volume
2005-01-03,26.37,2425500.0
2005-01-04,25.75,4101800.0
2005-01-05,25.65,3302600.0
2005-01-06,25.42,3296800.0
2005-01-07,26.61,10569900.0
2005-01-10,26.96,3244400.0
2005-01-11,26.5,3816100.0
2005-01-12,26.39,3251100.0
2005-01-13,26.18,1761100.0
2005-01-14,26.29,2231800.0
2005-01-18,26.1,3481700.0
2005-01-19,26.0,2711000.0
2005-01-20,25.67,2468400.0
2005-01-21,25.16,2749400.0
2005-01-24,24.9,4158500.0
2005-01-25,25.2,2203900.0
2005-01-26,25.4,1646300.0
2005-01-27,25.68,3040300.0
2005-01-28,25.6,1812700.0
2005-01-31,26.05,2403400.0
2005-02-01,25.99,1543800.0
2005-02-02,25.83,1702400.0
2005-02-03,25.48,2637900.0
2005-02-04,25.73,1774800.0
2005-02-07,25.77,1226500.0
2005-02-08,25.85,1447500.0
2005-02-09,25.51,1153800.0
2005-02-10,25.42,2334300.0
2005-02-11,25.2,4395300.0
2005-02-14,24.64,3985100.0
2005-02-15,24.9,2607300.0
2005-02-16,25.05,4525000.0
2005-02-17,24.51,3343200.0
2005-02-18,24.9,3337400.0
2005-02-22,24.8,3092000.0
2005-02-23,24.71,2045500.0
2005-02-24,24.48,3047500.0
2005-02-25,25.15,2345500.0
2005-02-28,25.55,4652800.0
2005-03-01,25.59,1826900.0
2005-03-02,25.42,1515800.0
2005-03-03,25.11,1242600.0
2005-03-04,25.37,2314600.0
2005-03-07,25.49,1924800.0
2005-03-08,25.32,1481200.0
2005-03-09,25.17,1968700.0
2005-03-10,24.95,1238500.0
2005-03-11,24.46,2740100.0
2005-03-14,24.48,2075600.0
2005-03-15,23.98,4659600.0
2005-03-16,24.03,3714000.0
2005-03-17,23.95,3265000.0
2005-03-18,23.66,2368100.0
2005-03-21,24.01,2493900.0
2005-03-22,24.28,4734400.0
2005-03-23,24.3,2869800.0
2005-03-24,24.4,1950300.0
2005-03-28,24.57,1727400.0
2005-03-29,24.16,2515900.0
2005-03-30,24.56,1481100.0
2005-03-31,24.15,2137700.0
2005-04-01,24.44,3873200.0
2005-04-04,24.35,3196200.0
2005-04-05,24.86,2361300.0
2005-04-06,24.97,2330500.0
2005-04-07,24.89,3084200.0
2005-04-08,23.7,14040100.0
2005-04-11,23.34,3397700.0
2005-04-12,23.44,2997100.0
2005-04-13,23.12,3895300.0
2005-04-14,22.86,5005000.0
2005-04-15,22.5,6730700.0
2005-04-18,22.57,5378200.0
2005-04-19,22.44,3545400.0
2005-04-20,21.9,6630800.0
2005-04-21,21.96,7039400.0
2005-04-22,21.75,6470600.0
2005-04-25,21.85,3787700.0
2005-04-26,21.55,2454800.0
2005-04-27,21.47,3882000.0
2005-04-28,21.62,4956900.0
2005-04-29,21.7,3798000.0
2005-05-02,21.97,3440100.0
2005-05-03,22.1,3185600.0
2005-05-04,22.1,2936800.0
2005-05-05,21.82,3178600.0
2005-05-06,22.0,2767800.0
2005-05-09,22.08,2667300.0
2005-05-10,21.86,2267000.0
2005-05-11,21.92,2491500.0
2005-05-12,21.99,1909300.0
2005-05-13,22.05,4231900.0
2005-05-16,22.01,890000.0
2005-05-17,22.05,1264600.0
2005-05-18,22.5,4768500.0
2005-05-19,22.79,2824500.0
2005-05-20,22.72,2624300.0
2005-05-23,22.76,2339800.0
2005-05-24,22.67,4198400.0
2005-05-25,22.34,2718600.0
2005-05-26,23.04,3542700.0
2005-05-27,23.1,3498600.0
2005-05-31,23.28,3361600.0
2005-06-01,23.36,2375500.0
2005-06-02,23.64,1556400.0
2005-06-03,23.46,1862700.0
2005-06-06,23.67,2062400.0
2005-06-07,23.91,2455000.0
2005-06-08,23.6,1496600.0
2005-06-09,23.68,1794500.0
2005-06-10,23.94,1148500.0
2005-06-13,23.85,1662400.0
2005-06-14,23.33,2433100.0
2005-06-15,22.99,2170500.0
2005-06-16,23.35,2791500.0
2005-06-17,23.62,1762300.0
2005-06-20,23.85,3211000.0
2005-06-21,23.88,1486700.0
2005-06-22,23.91,1995700.0
2005-06-23,23.0,2739600.0
2005-06-24,22.9,2373600.0
2005-06-27,22.72,1016600.0
2005-06-28,23.26,1234800.0
2005-06-29,22.62,2241800.0
2005-06-30,22.67,4404300.0
2005-07-01,23.28,1673800.0
2005-07-05,23.13,2953100.0
2005-07-06,23.6,2735900.0
2005-07-07,22.2,5024300.0
2005-07-08,24.21,9795800.0
2005-07-11,24.22,3230100.0
2005-07-12,23.74,3563100.0
2005-07-13,23.52,3035100.0
2005-07-14,23.62,3286600.0
2005-07-15,23.5,2448800.0
2005-07-18,23.79,2255300.0
2005-07-19,24.56,4716300.0
2005-07-20,24.53,3128400.0
2005-07-21,24.85,3113000.0
2005-07-22,24.8,2560300.0
2005-07-25,24.85,2473100.0
2005-07-26,24.99,2025800.0
2005-07-27,25.05,3170500.0
2005-07-28,25.01,3792200.0
2005-07-29,25.04,3496100.0
2005-08-01,25.0,2199700.0
2005-08-02,25.51,3090700.0
2005-08-03,25.61,2725300.0
2005-08-04,25.3,2433100.0
2005-08-05,25.15,2857800.0
2005-08-08,25.0,2282100.0
2005-08-09,25.4,2056200.0
2005-08-10,25.39,1718700.0
2005-08-11,25.22,2575500.0
2005-08-12,25.14,1438500.0
2005-08-15,25.1,952900.0
2005-08-16,25.08,1844800.0
2005-08-17,24.87,2716000.0
2005-08-18,25.1,1615400.0
2005-08-19,25.02,1211800.0
2005-08-22,24.87,2168600.0
2005-08-23,24.7,1536800.0
2005-08-24,24.66,2070700.0
2005-08-25,24.99,1267500.0
2005-08-26,24.65,1550700.0
2005-08-29,24.5,2132700.0
2005-08-30,24.41,1659400.0
2005-08-31,24.4,2726500.0
2005-09-01,24.92,2510500.0
2005-09-02,25.31,1572000.0
2005-09-06,25.71,2119400.0
2005-09-07,25.79,2276300.0
2005-09-08,25.8,2297400.0
2005-09-09,25.61,2031600.0
2005-09-12,25.71,1948300.0
2005-09-13,25.12,2182600.0
2005-09-14,25.59,1957800.0
2005-09-15,25.42,1744100.0
2005-09-16,26.27,8296600.0
2005-09-19,25.8,2831700.0
2005-09-20,25.79,1155000.0
2005-09-21,25.55,2389900.0
2005-09-22,25.2,1880000.0
2005-09-23,25.19,816200.0
2005-09-26,25.29,1298300.0
2005-09-27,25.11,1355300.0
2005-09-28,25.04,1715400.0
2005-09-29,25.05,2060800.0
2005-09-30,25.46,1744200.0
2005-10-03,25.53,1962800.0
2005-10-04,25.36,2524100.0
2005-10-05,24.95,1043800.0
2005-10-06,25.25,2217400.0
2005-10-07,26.67,7922700.0
2005-10-10,25.63,3927500.0
2005-10-11,25.26,3115000.0
2005-10-12,25.08,2074800.0
2005-10-13,25.0,1742400.0
2005-10-14,25.52,3262500.0
2005-10-17,25.51,1911000.0
2005-10-18,25.76,3289200.0
