timestamp,close,volume
2005-01-03,49.29,111600.0
2005-01-04,48.74,71900.0
2005-01-05,47.98,120800.0
2005-01-06,48.17,85600.0
2005-01-07,47.84,62700.0
2005-01-10,48.51,120700.0
2005-01-11,48.05,162400.0
2005-01-12,48.04,113500.0
2005-01-13,48.08,69400.0
2005-01-14,48.68,101200.0
2005-01-18,49.0,87200.0
2005-01-19,48.68,58600.0
2005-01-20,48.75,77800.0
2005-01-21,48.36,93800.0
2005-01-24,48.74,127300.0
2005-01-25,48.43,97500.0
2005-01-26,48.78,146300.0
2005-01-27,48.94,127900.0
2005-01-28,48.5,96800.0
2005-01-31,51.1,547400.0
2005-02-01,51.03,277600.0
2005-02-02,51.11,129500.0
2005-02-03,50.77,182900.0
2005-02-04,51.54,161100.0
2005-02-07,51.4,130800.0
2005-02-08,51.6,76800.0
2005-02-09,51.89,99500.0
2005-02-10,52.06,102900.0
2005-02-11,52.85,179300.0
2005-02-14,53.29,167400.0
2005-02-15,53.6,236400.0
2005-02-16,53.72,167100.0
2005-02-17,53.21,160300.0
2005-02-18,52.4,184600.0
2005-02-22,52.04,323900.0
2005-02-23,52.53,259800.0
2005-02-24,52.37,236900.0
2005-02-25,52.94,172500.0
2005-02-28,52.12,332700.0
2005-03-01,52.66,227600.0
2005-03-02,53.24,152500.0
2005-03-03,53.46,114000.0
2005-03-04,53.9,89800.0
2005-03-07,54.64,108900.0
2005-03-08,54.15,217700.0
2005-03-09,52.91,161400.0
2005-03-10,52.71,276200.0
2005-03-11,52.58,240800.0
2005-03-14,54.22,232000.0
2005-03-15,54.34,203000.0
2005-03-16,53.49,155700.0
2005-03-17,54.11,182400.0
2005-03-18,54.35,395200.0
2005-03-21,54.11,180300.0
2005-03-22,52.53,301400.0
2005-03-23,52.18,254200.0
2005-03-24,52.26,260900.0
2005-03-28,52.66,204900.0
2005-03-29,52.02,252900.0
2005-03-30,52.42,119600.0
2005-03-31,52.92,138900.0
2005-04-01,52.69,115000.0
2005-04-04,53.05,103700.0
2005-04-05,52.96,99500.0
2005-04-06,52.85,63600.0
2005-04-07,53.01,92000.0
2005-04-08,52.67,89400.0
2005-04-11,52.4,219300.0
2005-04-12,53.45,139500.0
