Price,close,volume
Ticker,V,V
Date,,
2015-01-02,61.462467193603516,8389600
2015-01-05,60.10576629638672,12751200
2015-01-06,59.71847152709961,11070000
2015-01-07,60.51858139038086,9346800
2015-01-08,61.33028793334961,10443200
2015-01-09,60.42115783691406,10523600
2015-01-12,60.30288314819336,6425600
2015-01-13,60.47913360595703,10284000
2015-01-14,59.268550872802734,12225200
2015-01-15,58.70499038696289,10569200
2015-01-16,59.127079010009766,11137200
2015-01-20,59.565406799316406,14933200
2015-01-21,59.66744613647461,9784000
2015-01-22,59.741661071777344,11566000
2015-01-23,59.90168762207031,6166800
2015-01-26,59.493499755859375,8552400
2015-01-27,58.20868682861328,11027600
2015-01-28,57.13492202758789,11430800
2015-01-29,57.515262603759766,15668400
2015-01-30,59.117794036865234,22151600
2015-02-02,59.21752166748047,13665200
2015-02-03,60.24955368041992,15075600
2015-02-04,61.43231964111328,22170800
2015-02-05,63.03485870361328,16565600
2015-02-06,62.019065856933594,11242000
2015-02-09,61.564517974853516,7834400
2015-02-10,61.353485107421875,9396800
2015-02-11,61.79955291748047,8795600
2015-02-12,62.942657470703125,11641600
2015-02-13,62.64527893066406,8476000
2015-02-17,62.93339157104492,6810400
2015-02-18,62.52680206298828,6429200
2015-02-19,62.52213668823242,5654800
2015-02-20,63.42824935913086,9034800
2015-02-23,63.43057632446289,6654800
2015-02-24,63.30511474609375,9045200
2015-02-25,63.43057632446289,6842800
2015-02-26,63.60250473022461,13459600
2015-02-27,63.035614013671875,7965200
2015-03-02,64.65731048583984,11653600
2015-03-03,63.96262741088867,8807200
2015-03-04,63.60250473022461,8021200
2015-03-05,63.690799713134766,6756000
2015-03-06,62.577880859375,11590800
2015-03-09,63.061195373535156,8902000
2015-03-10,61.61602783203125,11125600
2015-03-11,61.51145935058594,12105200
2015-03-12,62.6336784362793,9530800
2015-03-13,61.5765266418457,12578800
2015-03-16,62.50353240966797,9849600
2015-03-17,61.45338439941406,14290800
2015-03-18,62.18991470336914,50658000
2015-03-19,62.09000015258789,15407500
2015-03-20,62.6475944519043,15372000
2015-03-23,62.340904235839844,8128000
2015-03-24,62.3594970703125,6534800
2015-03-25,61.08627700805664,13054300
2015-03-26,60.95616149902344,9487200
2015-03-27,60.90970230102539,6521100
2015-03-30,61.02122497558594,11237100
2015-03-31,60.78889083862305,7400500
2015-04-01,60.57514953613281,7633000
2015-04-02,60.6773796081543,5083000
2015-04-06,60.59373474121094,8351200
2015-04-07,61.15135192871094,6660800
2015-04-08,61.80189895629883,6604200
2015-04-09,61.74610900878906,5408500
2015-04-10,61.6531982421875,4628500
2015-04-13,60.974761962890625,5059800
2015-04-14,60.900428771972656,5621800
2015-04-15,61.03981399536133,5347100
2015-04-16,61.011932373046875,4121300
2015-04-17,59.961769104003906,11212900
2015-04-20,60.14765167236328,5948900
2015-04-21,60.733131408691406,9619700
2015-04-22,63.2052116394043,20912400
2015-04-23,62.935699462890625,7193400
2015-04-24,62.71265411376953,6219900
2015-04-27,62.3594970703125,7122400
2015-04-28,62.05281066894531,6297500
2015-04-29,62.582550048828125,9812400
2015-04-30,61.38367462158203,11780600
2015-05-01,61.12344741821289,10142800
2015-05-04,60.94689178466797,7426400
2015-05-05,61.30003356933594,8099800
2015-05-06,61.03050994873047,7084600
2015-05-07,61.876243591308594,6660300
2015-05-08,64.56205749511719,18359000
2015-05-11,64.14385223388672,10998500
2015-05-12,63.8371696472168,7438200
2015-05-13,63.91166305541992,5129800
2015-05-14,65.16847229003906,6491100
2015-05-15,64.76815795898438,7121000
2015-05-18,65.16847229003906,5553800
2015-05-19,65.31742858886719,4351000
2015-05-20,64.96366119384766,4870100
2015-05-21,64.58196258544922,6483800
2015-05-22,64.81472778320312,4511700
2015-05-26,63.80924987792969,6228100
2015-05-27,64.69367218017578,7064800
