Price,close,volume
Ticker,AAPL,AAPL
Date,,
2015-01-02,24.261051177978516,212818400
2015-01-05,23.577573776245117,257142000
2015-01-06,23.579795837402344,263188400
2015-01-07,23.91042709350586,160423600
2015-01-08,24.829126358032227,237458000
2015-01-09,24.855749130249023,214798000
2015-01-12,24.24329376220703,198603200
2015-01-13,24.458547592163086,268367600
2015-01-14,24.365339279174805,195826400
2015-01-15,23.704057693481445,240056000
2015-01-16,23.519878387451172,314053200
2015-01-20,24.12568473815918,199599600
2015-01-21,24.30986976623535,194303600
2015-01-22,24.942304611206055,215185600
2015-01-23,25.071002960205078,185859200
2015-01-26,25.097631454467773,222460000
2015-01-27,24.218883514404297,382274800
2015-01-28,25.588048934936523,585908400
2015-01-29,26.384693145751953,337745600
2015-01-30,25.998573303222656,334982000
2015-02-02,26.324777603149414,250956400
2015-02-03,26.329221725463867,207662800
2015-02-04,26.531156539916992,280598800
2015-02-05,26.720516204833984,168984800
2015-02-06,26.495508193969727,174826400
2015-02-09,26.671506881713867,155559200
2015-02-10,27.18389892578125,248034000
2015-02-11,27.821056365966797,294247200
2015-02-12,28.17304801940918,297898000
2015-02-13,28.311189651489258,217088800
2015-02-17,28.478267669677734,252609600
2015-02-18,28.676549911499023,179566800
2015-02-19,28.616392135620117,149449600
2015-02-20,28.850318908691406,195793600
2015-02-23,29.63005256652832,283896400
2015-02-24,29.44515037536621,276912400
2015-02-25,28.6921329498291,298846800
2015-02-26,29.055273056030273,365150000
2015-02-27,28.61862564086914,248059200
2015-03-02,28.758974075317383,192386800
2015-03-03,28.819122314453125,151265200
2015-03-04,28.636436462402344,126665200
2015-03-05,28.16192054748535,226068400
2015-03-06,28.204248428344727,291368400
2015-03-09,28.32455062866211,354114000
2015-03-10,27.73863410949707,275426400
2015-03-11,27.2329158782959,275756000
2015-03-12,27.725265502929688,193450800
2015-03-13,27.53367042541504,207309200
2015-03-16,27.83665657043457,143497200
2015-03-17,28.302270889282227,204092400
2015-03-18,28.620851516723633,261083600
2015-03-19,28.404756546020508,183238000
2015-03-20,28.048303604125977,274780400
2015-03-23,28.340139389038086,150838800
2015-03-24,28.224300384521484,131369200
2015-03-25,27.48689079284668,206620800
2015-03-26,27.67848014831543,190291600
2015-03-27,27.457923889160156,158184800
2015-03-30,28.15300941467285,188398800
2015-03-31,27.72081184387207,168362400
2015-04-01,27.68071174621582,162485600
2015-04-02,27.919084548950195,128880400
2015-04-06,28.37133026123047,148776000
2015-04-07,28.07280731201172,140049200
2015-04-08,27.981468200683594,149316800
2015-04-09,28.195337295532227,129936000
2015-04-10,28.31563377380371,160752000
2015-04-13,28.25994110107422,145460400
2015-04-14,28.13741111755371,102098400
2015-04-15,28.244346618652344,115881600
2015-04-16,28.108449935913086,113476000
2015-04-17,27.792097091674805,207828000
2015-04-20,28.42703628540039,188217200
2015-04-21,28.273305892944336,129740400
2015-04-22,28.654272079467773,150618000
2015-04-23,28.888185501098633,183083600
2015-04-24,29.024091720581055,178103600
2015-04-27,29.55206871032715,387816800
2015-04-28,29.086463928222656,475696000
2015-04-29,28.658723831176758,253544400
2015-04-30,27.88121223449707,332781600
2015-05-01,28.7277889251709,234050400
2015-05-04,28.672090530395508,203953200
2015-05-05,28.026023864746094,197085600
2015-05-06,27.85002326965332,288564000
2015-05-07,28.022279739379883,175763600
2015-05-08,28.550243377685547,222201600
2015-05-11,28.259418487548828,168143200
2015-05-12,28.158748626708984,192640000
2015-05-13,28.1900691986084,138776800
2015-05-14,28.847782135009766,180814000
2015-05-15,28.807514190673828,152832000
2015-05-18,29.125192642211914,203531600
2015-05-19,29.098342895507812,178532800
2015-05-20,29.096107482910156,145819600
2015-05-21,29.393638610839844,158921600
2015-05-22,29.65090560913086,182384000
2015-05-26,28.9976749420166,282790400
2015-05-27,29.539052963256836,183332800
2015-05-28,29.480892181396484,122933200
2015-05-29,29.145326614379883,203538000
2015-06-01,29.203493118286133,128451200
2015-06-02,29.0737361907959,134670400
2015-06-03,29.10953140258789,123934000
2015-06-04,28.939496994018555,153800400
2015-06-05,28.780662536621094,142507200
2015-06-08,28.590518951416016,210699200
2015-06-09,28.505502700805664,224301600
2015-06-10,28.832124710083008,156349200
2015-06-11,28.767244338989258,141563600
2015-06-12,28.44957733154297,147544800
2015-06-15,28.393648147583008,175955600
2015-06-16,28.545778274536133,125976400
2015-06-17,28.47865104675293,131672400
2015-06-18,28.60840606689453,141628800
2015-06-19,28.322059631347656,218867600
2015-06-22,28.54800796508789,136157200
2015-06-23,28.418254852294922,121075600
2015-06-24,28.659866333007812,221123600
2015-06-25,28.523405075073242,127752400
2015-06-26,28.355613708496094,176267200
2015-06-29,27.858978271484375,196645600
2015-06-30,28.06031608581543,177482800
2015-07-01,28.322059631347656,120955200
2015-07-02,28.28626251220703,108844000
2015-07-06,28.187829971313477,112241600
2015-07-07,28.118478775024414,187787200
2015-07-08,27.420490264892578,243046400
2015-07-09,26.861215591430664,314380000
2015-07-10,27.579330444335938,245418000
2015-07-13,28.111770629882812,165762000
2015-07-14,28.100582122802734,127072400
2015-07-15,28.371273040771484,134596800
2015-07-16,28.74934959411621,144889600
2015-07-17,28.9976749420166,184658800
2015-07-20,29.545772552490234,235600800
2015-07-21,29.250473022460938,307025600
2015-07-22,28.01333999633789,461802400
2015-07-23,27.999910354614258,203998000
2015-07-24,27.852256774902344,168649200
2015-07-27,27.465234756469727,177822000
2015-07-28,27.601703643798828,134472400
2015-07-29,27.514455795288086,148046800
2015-07-30,27.375755310058594,134513200
2015-07-31,27.136384963989258,171540000
2015-08-03,26.496559143066406,279904000
2015-08-04,25.64645004272461,496554400
2015-08-05,25.81647300720215,397250400
2015-08-06,25.872655868530273,211612000
2015-08-07,25.96030044555664,154681600
2015-08-10,26.904146194458008,219806400
2015-08-11,25.504100799560547,388331200
2015-08-12,25.897369384765625,404870000
2015-08-13,25.877151489257812,194143200
2015-08-14,26.059175491333008,171718000
2015-08-17,26.32884979248047,163538800
2015-08-18,26.180532455444336,138242800
2015-08-19,25.845687866210938,193146000
2015-08-20,25.315330505371094,274006400
2015-08-21,23.76698112487793,513102000
2015-08-24,23.173702239990234,648825200
2015-08-25,23.313034057617188,414406400
2015-08-26,24.650146484375,387098400
2015-08-27,25.376005172729492,338464400
2015-08-28,25.45915985107422,212657600
2015-08-31,25.34005355834961,224917200
2015-09-01,24.20744514465332,307383600
2015-09-02,25.245668411254883,247555200
2015-09-03,24.802959442138672,212935600
2015-09-04,24.555761337280273,199985200
2015-09-08,25.238924026489258,219374400
2015-09-09,24.75351905822754,340043200
2015-09-10,25.297359466552734,251571200
2015-09-11,25.665903091430664,199662000
2015-09-14,25.91309928894043,233453600
2015-09-15,26.131092071533203,173364800
2015-09-16,26.160303115844727,148694000
2015-09-17,25.600740432739258,256450400
2015-09-18,25.495115280151367,297141200
2015-09-21,25.89063262939453,200888000
2015-09-22,25.48387908935547,201384800
2015-09-23,25.69062614440918,143026800
2015-09-24,25.843441009521484,200878000
2015-09-25,25.778268814086914,224607600
2015-09-28,25.26814079284668,208436000
2015-09-29,24.50857162475586,293461600
2015-09-30,24.787233352661133,265892000
2015-10-01,24.62542152404785,255716400
2015-10-02,24.805206298828125,232079200
2015-10-05,24.895103454589844,208258800
2015-10-06,25.014205932617188,192787200
2015-10-07,24.895103454589844,187062400
2015-10-08,24.607454299926758,247918400
2015-10-09,25.196226119995117,211064400
2015-10-12,25.079370498657227,121868800
2015-10-13,25.1220703125,132197200
2015-10-14,24.76700210571289,177849600
2015-10-15,25.13780975341797,150694000
2015-10-16,24.95352554321289,156930400
2015-10-19,25.10858726501465,119036800
2015-10-20,25.567028045654297,195871200
2015-10-21,25.564781188964844,167180800
2015-10-22,25.955806732177734,166616400
2015-10-23,26.760324478149414,237467600
2015-10-26,25.906362533569336,265335200
2015-10-27,25.742319107055664,279537600
2015-10-28,26.803014755249023,342205600
2015-10-29,27.086172103881836,204909200
2015-10-30,26.854703903198242,197461200
2015-11-02,27.232240676879883,128813200
2015-11-03,27.544612884521484,182076000
2015-11-04,27.41651725769043,179544400
2015-11-05,27.290132522583008,158210800
2015-11-06,27.321731567382812,132169200
2015-11-09,27.21114158630371,135485600
2015-11-10,26.353530883789062,236511600
2015-11-11,26.204574584960938,180872000
2015-11-12,26.116559982299805,130102400
2015-11-13,25.353731155395508,183249600
2015-11-16,25.76900291442871,152426800
2015-11-17,25.658416748046875,110467600
2015-11-18,26.47088623046875,186698800
2015-11-19,26.807165145874023,173183200
2015-11-20,26.924522399902344,137148400
2015-11-23,26.574705123901367,129930000
2015-11-24,26.829727172851562,171212800
2015-11-25,26.637897491455078,85553200
2015-11-27,26.58824920654297,52185600
2015-11-30,26.69883155822754,156721200
2015-12-01,26.482168197631836,139409600
2015-12-02,26.242944717407227,133546400
2015-12-03,25.999202728271484,166278000
2015-12-04,26.86358070373535,231108000
2015-12-07,26.69431495666504,128336800
2015-12-08,26.683029174804688,137238000
2015-12-09,26.093990325927734,185445600
2015-12-10,26.218116760253906,116850800
2015-12-11,25.54331398010254,187544800
2015-12-14,25.385332107543945,257274800
2015-12-15,24.93621826171875,213292400
2015-12-16,25.128042221069336,224954000
2015-12-17,24.595420837402344,179091200
2015-12-18,23.929645538330078,385813200
2015-12-21,24.223045349121094,190362400
2015-12-22,24.200477600097656,131157600
2015-12-23,24.511920928955078,130629600
2015-12-24,24.381017684936523,54281600
2015-12-28,24.107938766479492,106816800
2015-12-29,24.541257858276367,123724800
2015-12-30,24.220779418945312,100855200
2015-12-31,23.75586700439453,163649200
2016-01-04,23.77617645263672,270597600
2016-01-05,23.180360794067383,223164000
2016-01-06,22.72672462463379,273829600
2016-01-07,21.767559051513672,324377600
2016-01-08,21.88266372680664,283192000
2016-01-11,22.23699188232422,198957600
2016-01-12,22.559722900390625,196616800
2016-01-13,21.979707717895508,249758400
2016-01-14,22.460416793823242,252680400
2016-01-15,21.921022415161133,319335600
2016-01-19,21.814956665039062,212350800
2016-01-20,21.84429359436035,289337600
2016-01-21,21.733705520629883,208646000
2016-01-22,22.88922691345215,263202000
2016-01-25,22.442365646362305,207178000
2016-01-26,22.566492080688477,300308000
2016-01-27,21.083728790283203,533478800
2016-01-28,21.23493766784668,222715200
2016-01-29,21.968420028686523,257666000
2016-02-01,21.763046264648438,163774000
2016-02-02,21.322956085205078,149428800
2016-02-03,21.7449951171875,183857200
2016-02-04,21.919710159301758,185886800
2016-02-05,21.334285736083984,185672400
2016-02-08,21.55892562866211,216085600
2016-02-09,21.554384231567383,177324800
2016-02-10,21.39100456237793,169374400
2016-02-11,21.261672973632812,200298800
2016-02-12,21.327468872070312,161405600
2016-02-16,21.92879295349121,196231600
2016-02-17,22.264619827270508,179452800
2016-02-18,21.84256362915039,156084000
2016-02-19,21.79264259338379,141496800
2016-02-22,21.98324203491211,137123200
2016-02-23,21.486309051513672,127770400
2016-02-24,21.80625343322754,145022800
2016-02-25,21.956022262573242,110330800
2016-02-26,21.990055084228516,115964400
2016-02-29,21.94013786315918,140865200
2016-03-01,22.81147575378418,201628400
2016-03-02,22.861398696899414,132678400
2016-03-03,23.031585693359375,147822800
2016-03-04,23.37421989440918,184220400
2016-03-07,23.115537643432617,143315600
2016-03-08,22.924924850463867,126247600
2016-03-09,22.945358276367188,108806800
2016-03-10,22.95669937133789,134054400
2016-03-11,23.20402717590332,109632800
2016-03-14,23.26303482055664,100304400
2016-03-15,23.730472564697266,160270800
2016-03-16,24.045881271362305,153214000
2016-03-17,24.007305145263672,137682800
2016-03-18,24.03453254699707,176820800
2016-03-21,24.032268524169922,142010800
2016-03-22,24.2160587310791,129777600
2016-03-23,24.08218765258789,102814000
2016-03-24,23.977807998657227,104532000
2016-03-28,23.868894577026367,77645600
2016-03-29,24.433900833129883,124760400
2016-03-30,24.86049461364746,182404400
2016-03-31,24.731157302856445,103553600
2016-04-01,24.95806312561035,103496000
2016-04-04,25.2144775390625,149424800
2016-04-05,24.917217254638672,106314800
2016-04-06,25.178171157836914,105616400
2016-04-07,24.629045486450195,127207600
2016-04-08,24.656269073486328,94326800
2016-04-11,24.737964630126953,117630000
2016-04-12,25.060184478759766,108929200
2016-04-13,25.423236846923828,133029200
2016-04-14,25.43684959411621,101895600
2016-04-15,24.926301956176758,187756000
2016-04-18,24.388517379760742,243286000
2016-04-19,24.259174346923828,129539600
2016-04-20,24.309097290039062,122444000
2016-04-21,24.045881271362305,126210000
2016-04-22,23.98007583618164,134732400
2016-04-25,23.843931198120117,112126400
2016-04-26,23.67827796936035,224064800
2016-04-27,22.196544647216797,458408400
2016-04-28,21.518075942993164,328970800
2016-04-29,21.270748138427734,274126000
2016-05-02,21.248044967651367,192640400
2016-05-03,21.597497940063477,227325200
2016-05-04,21.37285041809082,164102000
2016-05-05,21.28610610961914,143562000
2016-05-06,21.167387008666992,174799600
2016-05-09,21.183374404907227,131745600
2016-05-10,21.327198028564453,134747200
2016-05-11,21.119449615478516,114876400
2016-05-12,20.624046325683594,305258800
2016-05-13,20.665143966674805,177571200
