Price,close,volume
Ticker,META,META
Date,,
2015-01-02,77.9693374633789,18177500
2015-01-05,76.71705627441406,26452200
2015-01-06,75.68344116210938,27399300
2015-01-07,75.68344116210938,22045300
2015-01-08,77.70099639892578,23961000
2015-01-09,77.2636947631836,21157000
2015-01-12,76.24994659423828,19190200
2015-01-13,75.9815902709961,25179600
2015-01-14,75.8126449584961,25918600
2015-01-15,73.5963134765625,34134000
2015-01-16,74.71937561035156,21791500
2015-01-20,75.77288055419922,22821600
2015-01-21,76.26981353759766,25096700
2015-01-22,77.17424774169922,19519500
2015-01-23,77.3531494140625,16746500
2015-01-26,77.0251693725586,19260800
2015-01-27,75.31570434570312,20110000
2015-01-28,75.77288055419922,53306400
2015-01-29,77.5220947265625,61293500
2015-01-30,75.44490814208984,42649500
2015-02-02,74.5305404663086,41955300
2015-02-03,74.93803405761719,26957700
2015-02-04,75.16661071777344,20277400
2015-02-05,75.1467514038086,15062600
2015-02-06,74.01374053955078,21211000
2015-02-09,73.9839096069336,16194300
2015-02-10,74.72930908203125,15811300
2015-02-11,76.04122161865234,20877400
2015-02-12,75.76294708251953,17235000
2015-02-13,75.27593994140625,18621900
2015-02-17,75.13681030273438,25254400
2015-02-18,76.23999786376953,22426400
2015-02-19,78.93340301513672,45851200
2015-02-20,79.41045379638672,36931700
2015-02-23,78.35694885253906,24139100
2015-02-24,77.9693374633789,18897100
2015-02-25,79.0725326538086,25593800
2015-02-26,79.9173355102539,31111900
2015-02-27,78.48616027832031,30739200
2015-03-02,79.26136779785156,21662500
2015-03-03,79.11228942871094,18635000
2015-03-04,80.40434265136719,28126700
2015-03-05,80.7124252319336,27825700
2015-03-06,79.519775390625,24488600
2015-03-09,78.95327758789062,18925100
2015-03-10,77.07485961914062,23067100
2015-03-11,77.0947265625,20215700
2015-03-12,78.4464111328125,16093300
2015-03-13,77.57179260253906,18557300
2015-03-16,77.59166717529297,19305400
2015-03-17,78.87377166748047,22170000
2015-03-18,80.4142837524414,36912400
2015-03-19,82.24300384521484,42099500
2015-03-20,83.28656768798828,44466300
2015-03-23,83.91270446777344,27357300
2015-03-24,84.78730773925781,32576500
2015-03-25,82.41194915771484,37436100
2015-03-26,82.50139617919922,32794800
2015-03-27,82.78963470458984,18372600
2015-03-30,82.69023132324219,24527700
2015-03-31,81.71624755859375,19734300
2015-04-01,81.16962432861328,22058200
2015-04-02,81.06027221679688,19664100
2015-04-06,81.93489074707031,19062900
2015-04-07,81.81562042236328,17467000
2015-04-08,81.77587127685547,18966700
2015-04-09,81.66655731201172,15927300
2015-04-10,81.537353515625,12529700
2015-04-13,82.50139617919922,26883100
2015-04-14,83.0082778930664,19634200
2015-04-15,82.2032470703125,22390900
2015-04-16,81.8056869506836,13769700
2015-04-17,80.28506469726562,24215000
2015-04-20,82.5809097290039,28796800
2015-04-21,83.107666015625,27171900
2015-04-22,84.1114730834961,45548000
2015-04-23,81.90509033203125,73728100
2015-04-24,81.03046417236328,29660400
2015-04-27,81.40815734863281,25446000
2015-04-28,80.18568420410156,23775300
2015-04-29,79.97697448730469,26430300
2015-04-30,78.28738403320312,28999000
2015-05-01,78.50602722167969,24136400
2015-05-04,78.32713317871094,14692000
2015-05-05,77.08479309082031,22311300
2015-05-06,77.6214828491211,28663000
2015-05-07,77.94947052001953,19749400
2015-05-08,78.02897644042969,19943600
2015-05-11,77.53203582763672,18874100
2015-05-12,76.98542022705078,21285300
2015-05-13,77.95940399169922,21512300
2015-05-14,80.87144470214844,49438000
2015-05-15,79.92727661132812,27069900
2015-05-18,80.38445281982422,21613700
2015-05-19,80.13599395751953,17955400
2015-05-20,80.05648803710938,23056900
2015-05-21,79.98690795898438,13402700
2015-05-22,80.04653930664062,19567900
2015-05-26,78.84394836425781,16321300
2015-05-27,80.05648803710938,14160900
2015-05-28,79.658935546875,11982000
2015-05-29,78.7048110961914,16134600
2015-06-01,79.79808044433594,18119000
2015-06-02,79.9471435546875,18923300
2015-06-03,81.93489074707031,31775000
2015-06-04,81.54728698730469,20863900
2015-06-05,81.63673400878906,16143100
2015-06-08,80.17574310302734,16915500
2015-06-09,80.17574310302734,16497500
2015-06-10,81.65660858154297,21531200
2015-06-11,81.32864379882812,18656800
2015-06-12,81.03046417236328,11417900
2015-06-15,80.21549987792969,18805100
2015-06-16,80.5633544921875,13693700
2015-06-17,81.28887939453125,18350300
2015-06-18,82.40201568603516,26782600
2015-06-19,82.00447845458984,23353200
2015-06-22,84.22079467773438,29383100
2015-06-23,87.341552734375,50667900
2015-06-24,88.31555938720703,41370200
2015-06-25,87.44094848632812,27302000
2015-06-26,87.47077178955078,38214600
2015-06-29,85.2743148803711,35957900
2015-06-30,85.24449157714844,23016500
2015-07-01,86.37751770019531,25260000
2015-07-02,86.75518798828125,16908800
2015-07-06,87.01358032226562,24635900
2015-07-07,86.68561553955078,33059900
2015-07-08,85.12522888183594,24399300
2015-07-09,85.35382080078125,23307400
2015-07-10,87.41112518310547,23245900
2015-07-13,89.54796600341797,29976700
2015-07-14,89.13053131103516,26627800
2015-07-15,89.21004486083984,30886600
2015-07-16,90.29337310791016,21804100
2015-07-17,94.38813018798828,54001600
2015-07-20,97.31010437011719,54860500
2015-07-21,97.78717041015625,39453300
2015-07-22,96.4454345703125,28299500
2015-07-23,94.85525512695312,29418800
2015-07-24,96.35599517822266,33444900
2015-07-27,93.593017578125,38585400
2015-07-28,94.70616149902344,35236000
2015-07-29,96.395751953125,64648300
2015-07-30,94.62665557861328,86211300
2015-07-31,93.43400573730469,46509000
2015-08-03,93.5632095336914,29343100
2015-08-04,93.48369598388672,20136000
2015-08-05,95.84911346435547,29813200
2015-08-06,94.53720092773438,42271300
2015-08-07,93.72223663330078,23199100
2015-08-10,93.57315826416016,21624200
2015-08-11,93.04639434814453,22491000
2015-08-12,93.61290740966797,27050500
2015-08-13,92.85755157470703,17451800
2015-08-14,93.84149169921875,15929700
2015-08-17,93.35449981689453,18313500
2015-08-18,94.5868911743164,22278800
2015-08-19,94.72604370117188,23251300
2015-08-20,90.0051498413086,44598200
2015-08-21,85.53270721435547,62778700
2015-08-24,81.5870361328125,83710700
2015-08-25,82.491455078125,52021200
2015-08-26,86.65579223632812,45124300
2015-08-27,89.18023681640625,42431400
2015-08-28,90.452392578125,33215900
2015-08-31,88.8820571899414,32850700
2015-09-01,86.695556640625,36097400
2015-09-02,89.3392562866211,27190500
2015-09-03,87.60990142822266,27048200
2015-09-04,87.71923828125,27328700
2015-09-08,88.98145294189453,27012500
2015-09-09,89.88587951660156,32551100
2015-09-10,91.41645050048828,26437400
2015-09-11,91.48601531982422,21185000
2015-09-14,91.74441528320312,20127900
2015-09-15,92.330810546875,18859400
2015-09-16,92.87743377685547,16321200
2015-09-17,93.76199340820312,27841800
2015-09-18,93.82160949707031,62300000
2015-09-21,94.96456909179688,28790000
2015-09-22,92.39043426513672,36888900
2015-09-23,93.39425659179688,21701400
2015-09-24,93.83155822753906,29106000
2015-09-25,92.20159912109375,28961600
2015-09-28,88.6634292602539,41199900
2015-09-29,86.13897705078125,42281800
2015-09-30,89.34918975830078,36169100
2015-10-01,90.39274597167969,29283700
2015-10-02,91.50588989257812,37881700
2015-10-05,93.43400573730469,27292500
2015-10-06,92.23141479492188,22172800
2015-10-07,91.83387756347656,24129300
2015-10-08,91.9034423828125,27290500
2015-10-09,92.66871643066406,20012900
2015-10-12,93.68248748779297,18449600
2015-10-13,93.5433349609375,19480300
2015-10-14,93.49364471435547,19253400
2015-10-15,95.37206268310547,27557500
2015-10-16,96.94237518310547,25412900
2015-10-19,97.86669158935547,23729900
2015-10-20,96.40569305419922,30881800
2015-10-21,96.5150146484375,21917800
2015-10-22,99.05931854248047,26392100
2015-10-23,101.56388854980469,42809700
2015-10-26,103.13420867919922,25961200
2015-10-27,103.06463623046875,23795500
2015-10-28,103.56156921386719,24081500
2015-10-29,104.2374038696289,20316700
2015-10-30,101.3452377319336,33487100
2015-11-02,102.67701721191406,24003900
2015-11-03,101.95150756835938,21242300
2015-11-04,103.30317687988281,43469300
2015-11-05,108.0936279296875,63232900
2015-11-06,106.44380950927734,35084300
2015-11-09,105.83753967285156,26383500
2015-11-10,107.24884033203125,25031700
2015-11-11,108.34210968017578,25057100
2015-11-12,107.35816192626953,20924700
2015-11-13,103.31310272216797,30278400
2015-11-16,103.40254974365234,49309200
2015-11-17,104.48587799072266,26807200
2015-11-18,107.10970306396484,23836500
2015-11-19,105.60895538330078,25520600
2015-11-20,106.66246032714844,22129600
2015-11-23,106.29473114013672,19897200
2015-11-24,105.0921401977539,23577300
2015-11-25,104.76416778564453,15150800
2015-11-27,104.80391693115234,5913100
2015-11-30,103.60131072998047,20383200
2015-12-01,106.46368408203125,22781900
2015-12-02,105.42012023925781,24429100
2015-12-03,103.74047088623047,23236500
2015-12-04,105.5294418334961,21224700
2015-12-07,104.96293640136719,15474900
2015-12-08,105.83753967285156,20401800
2015-12-09,103.95911407470703,23517300
2015-12-10,104.77409362792969,17454300
2015-12-11,101.49431610107422,26427700
2015-12-14,104.01875305175781,24648100
2015-12-15,103.909423828125,21764300
2015-12-16,106.13571166992188,22680500
2015-12-17,105.56919860839844,21675700
2015-12-18,103.40254974365234,35994200
2015-12-21,104.12808227539062,16138800
2015-12-22,104.86355590820312,14597100
2015-12-23,103.98892974853516,19599700
2015-12-24,104.37654113769531,6501800
2015-12-28,105.28096771240234,13069700
2015-12-29,106.60283660888672,17179900
2015-12-30,105.56919860839844,13115000
2015-12-31,104.01875305175781,18391100
2016-01-04,101.59369659423828,37912400
2016-01-05,102.10057830810547,23258200
2016-01-06,102.33910369873047,25096200
2016-01-07,97.32005310058594,45172900
2016-01-08,96.73367309570312,35402300
2016-01-11,96.91256713867188,29932400
2016-01-12,98.76116180419922,28395400
2016-01-13,94.85525512695312,33410600
2016-01-14,97.76729583740234,48658600
2016-01-15,94.38813018798828,46132800
2016-01-19,94.67634582519531,30998300
2016-01-20,93.77192687988281,59051400
2016-01-21,93.58309936523438,30518900
2016-01-22,97.33993530273438,30495400
2016-01-25,96.4156265258789,32482000
2016-01-26,96.74360656738281,26877100
2016-01-27,93.87129974365234,58699400
2016-01-28,108.44149017333984,107475300
2016-01-29,111.52249908447266,62739500
2016-02-01,114.38484954833984,46132700
2016-02-02,113.90779113769531,59778600
2016-02-03,111.99956512451172,56919300
2016-02-04,109.81302642822266,38890200
2016-02-05,103.43236541748047,76894700
2016-02-08,99.13883972167969,71229700
2016-02-09,98.93011474609375,62709000
2016-02-10,100.38117218017578,45179400
2016-02-11,101.28560638427734,43670600
2016-02-12,101.38499450683594,36176800
2016-02-16,100.9874496459961,45687200
2016-02-17,104.55545043945312,44073400
2016-02-18,102.8360366821289,29593500
2016-02-19,103.92931365966797,32404500
2016-02-22,106.5034408569336,35709700
2016-02-23,104.8138656616211,25319300
2016-02-24,106.22514343261719,34412400
2016-02-25,107.40786743164062,29906300
2016-02-26,107.25877380371094,26686200
2016-02-29,106.26490783691406,32779000
2016-03-01,109.14714050292969,26817300
2016-03-02,109.2763442993164,25670200
2016-03-03,108.90861511230469,21353100
2016-03-04,107.72590637207031,24938900
2016-03-07,105.08219909667969,31436400
2016-03-08,105.28096771240234,25617000
2016-03-09,106.8512954711914,20493300
2016-03-10,106.66246032714844,24854300
2016-03-11,108.73965454101562,20697600
2016-03-14,109.21670532226562,17249400
2016-03-15,109.99192810058594,17618500
2016-03-16,111.49268341064453,24744800
2016-03-17,110.33976745605469,24241200
2016-03-18,110.76715087890625,36256900
2016-03-21,111.16468811035156,18448000
2016-03-22,111.56226348876953,19001100
2016-03-23,111.8504638671875,18562000
2016-03-24,112.35736083984375,17839100
2016-03-28,112.99343872070312,21351800
2016-03-29,115.42840576171875,29825300
2016-03-30,113.99723052978516,33235200
2016-03-31,113.4009017944336,21207500
2016-04-01,115.34890747070312,24760500
2016-04-04,111.86041259765625,48487900
2016-04-05,111.53243255615234,22962400
2016-04-06,113.01329803466797,20814600
2016-04-07,112.94373321533203,20714500
2016-04-08,109.95218658447266,48497800
2016-04-11,108.32222747802734,39762300
2016-04-12,109.93230438232422,26248100
2016-04-13,109.83292388916016,88227400
2016-04-14,110.16087341308594,28473300
2016-04-15,108.96824645996094,20922800
2016-04-18,109.77327728271484,21167200
2016-04-19,111.60201263427734,30210500
2016-04-20,111.73120880126953,21027900
2016-04-21,112.7449722290039,20875200
2016-04-22,109.88261413574219,38458200
2016-04-25,109.4254150390625,21017900
2016-04-26,108.0936279296875,22521500
2016-04-27,108.22284698486328,52213100
2016-04-28,116.01480865478516,87110100
2016-04-29,116.85958862304688,37140600
2016-05-02,117.84354400634766,28095200
2016-05-03,116.71051025390625,24117500
2016-05-04,117.33665466308594,23448400
2016-05-05,117.08818817138672,22056700
2016-05-06,118.75788879394531,26395600
2016-05-09,118.50941467285156,21138100
2016-05-10,119.76171112060547,23220000
2016-05-11,118.78770446777344,22038400
2016-05-12,119.54305267333984,22035500
2016-05-13,119.075927734375,18124300
2016-05-16,117.94292449951172,31247800
2016-05-17,116.63098907470703,21328600
2016-05-18,116.92916107177734,21642300
2016-05-19,116.09431457519531,20544100
2016-05-20,116.63098907470703,18944800
2016-05-23,115.25945281982422,20441000
2016-05-24,116.9788589477539,20183600
2016-05-25,117.16769409179688,20019800
2016-05-26,118.7380142211914,18481300
2016-05-27,118.64856719970703,13493600
2016-05-31,118.0820541381836,23547600
2016-06-01,118.05224609375,15029500
2016-06-02,118.20133209228516,13228300
2016-06-03,117.744140625,14135100
2016-06-06,118.06217956542969,12744700
2016-06-07,117.03849029541016,17103000
2016-06-08,117.66462707519531,14505600
2016-06-09,117.8335952758789,13859200
2016-06-10,115.90548706054688,18510800
2016-06-13,113.25183868408203,31718200
2016-06-14,114.23577117919922,17618500
2016-06-15,113.8978500366211,19819400
2016-06-16,113.68913269042969,19236300
2016-06-17,112.32752990722656,24644300
2016-06-20,112.6753921508789,20785400
2016-06-21,113.67919921875,19166300
2016-06-22,113.21208190917969,14846300
2016-06-23,114.37491607666016,16176900
2016-06-24,111.39330291748047,40643100
2016-06-27,108.3023452758789,36130400
2016-06-28,112.00949096679688,26813800
2016-06-29,113.4605484008789,20968300
2016-06-30,113.5798110961914,23192700
2016-07-01,113.49037170410156,14980000
2016-07-05,113.50031280517578,14207000
2016-07-06,115.98497772216797,24337600
2016-07-07,115.14019775390625,16630200
2016-07-08,116.52167510986328,18142600
2016-07-11,117.14781188964844,17711600
2016-07-12,117.20745086669922,15217700
2016-07-13,116.06449890136719,16207700
2016-07-14,116.57138061523438,14579700
2016-07-15,116.1440200805664,16646000
2016-07-18,118.63862609863281,20868400
2016-07-19,119.87102508544922,21541300
2016-07-20,121.17301177978516,20046500
2016-07-21,119.87102508544922,17801700
2016-07-22,120.2586441040039,18422400
2016-07-25,120.88477325439453,18487400
2016-07-26,120.477294921875,17612000
2016-07-27,122.58428955078125,52654200
2016-07-28,124.23414611816406,78955800
2016-07-29,123.18061065673828,35058800
2016-08-01,123.54835510253906,25006900
2016-08-02,122.33583068847656,23968400
2016-08-03,121.75939178466797,18525300
2016-08-04,123.59805297851562,21066000
2016-08-05,124.38321685791016,20184000
2016-08-08,124.49253845214844,15233900
2016-08-09,124.29376220703125,19621000
