Price,close,volume
Ticker,GOOG,GOOG
Date,,
2015-01-02,25.99078941345215,28951268
2015-01-05,25.448999404907227,41196796
2015-01-06,24.85916519165039,57998800
2015-01-07,24.816574096679688,41301082
2015-01-08,24.89482307434082,67071641
2015-01-09,24.572420120239258,41427428
2015-01-12,24.393142700195312,46535413
2015-01-13,24.572914123535156,47409807
2015-01-14,24.805185317993164,44714427
2015-01-15,24.850744247436523,54316718
2015-01-16,25.162250518798828,45965854
2015-01-20,25.10381317138672,44640224
2015-01-21,25.655515670776367,45374234
2015-01-22,26.465232849121094,53538588
2015-01-23,26.74058723449707,45634948
2015-01-26,26.505842208862305,30874534
2015-01-27,25.684730529785156,38080263
2015-01-28,25.25733757019043,33676205
2015-01-29,25.29002571105957,83727244
2015-01-30,26.47167205810547,112127002
2015-02-02,26.17254638671875,56996054
2015-02-03,26.21018409729004,40773638
2015-02-04,25.889266967773438,33273101
2015-02-05,26.127973556518555,36995292
2015-02-06,26.297348022460938,35270570
2015-02-09,26.140356063842773,25355423
2015-02-10,26.591522216796875,34997823
2015-02-11,26.543481826782227,27555446
2015-02-12,26.888168334960938,32404724
2015-02-13,27.18927764892578,38006060
2015-02-17,26.883716583251953,32336537
2015-02-18,26.728208541870117,29061570
2015-02-19,26.88520050048828,19782163
2015-02-20,26.691064834594727,28887092
2015-02-23,26.342416763305664,29157834
2015-02-24,26.549423217773438,20101036
2015-02-25,26.934722900390625,36519991
2015-02-26,27.50969886779785,46230579
2015-02-27,27.654308319091797,48203982
2015-03-02,28.29515266418457,42592618
2015-03-03,28.409059524536133,34095352
2015-03-04,28.395687103271484,37536775
2015-03-05,28.49275779724121,27792094
2015-03-06,28.1141414642334,33182854
2015-03-09,28.171838760375977,21242161
2015-03-10,27.486425399780273,35846146
2015-03-11,27.29674530029297,36415706
2015-03-12,27.511184692382812,27792094
2015-03-13,27.105581283569336,34071287
2015-03-16,27.461658477783203,32819860
2015-03-17,27.279909133911133,36110871
2015-03-18,27.70878791809082,42690887
2015-03-19,27.634004592895508,23945563
2015-03-20,27.751375198364258,52337299
2015-03-23,27.674612045288086,32876014
2015-03-24,28.238197326660156,51665459
2015-03-25,27.673376083374023,43045859
2015-03-26,27.494348526000977,31452115
2015-03-27,27.156097412109375,37949906
2015-03-30,27.338842391967773,25750504
2015-03-31,27.13926124572754,31760961
2015-04-01,26.86984634399414,39261497
2015-04-02,26.521690368652344,34327989
2015-04-06,26.582853317260742,26488525
2015-04-07,26.595481872558594,26057345
2015-04-08,26.822795867919922,23570536
2015-04-09,26.781692504882812,31157308
2015-04-10,26.743558883666992,28189181
2015-04-13,26.70195960998535,32906096
2015-04-14,26.26713752746582,52082601
2015-04-15,26.373117446899414,46376979
2015-04-16,26.43601417541504,25997180
2015-04-17,25.953153610229492,43037837
2015-04-20,26.514263153076172,33585958
2015-04-21,26.444435119628906,36895018
2015-04-22,26.711618423461914,31871263
2015-04-23,27.08973503112793,83697161
2015-04-24,27.984140396118164,98650102
2015-04-27,27.579763412475586,47960000
2015-04-28,27.495840072631836,29820000
2015-04-29,27.26740074157715,33976000
2015-04-30,26.68439292907715,41644000
2015-05-01,26.712200164794922,35364000
2015-05-04,26.855224609375,26160000
2015-05-05,26.359615325927734,27662000
2015-05-06,26.03285026550293,31340000
2015-05-07,26.35464859008789,30926000
2015-05-08,26.728092193603516,30552000
2015-05-11,26.602949142456055,18106000
2015-05-12,26.2722110748291,32684000
2015-05-13,26.30101776123047,25046000
2015-05-14,26.737031936645508,28078000
2015-05-15,26.511075973510742,39426000
2015-05-18,26.434104919433594,40068000
2015-05-19,26.68538475036621,39338000
2015-05-20,26.780235290527344,28616000
2015-05-21,26.941133499145508,29254000
2015-05-22,26.82195472717285,23524000
2015-05-26,26.43509864807129,48130000
2015-05-27,26.806058883666992,30500000
2015-05-28,26.80556297302246,20596000
2015-05-29,26.424671173095703,51948000
2015-06-01,26.518028259277344,38086000
2015-06-02,26.775766372680664,38780000
2015-06-03,26.83188247680664,34340000
2015-06-04,26.65260887145996,26966000
2015-06-05,26.485254287719727,27764000
2015-06-08,26.162464141845703,30412000
2015-06-09,26.1555118560791,29106000
2015-06-10,26.652111053466797,36300000
2015-06-11,26.548818588256836,24350000
2015-06-12,26.43559455871582,19116000
2015-06-15,26.180837631225586,32654000
2015-06-16,26.228012084960938,21436000
2015-06-17,26.28313636779785,25884000
2015-06-18,26.654096603393555,36662000
2015-06-19,26.652111053466797,37870000
2015-06-22,26.72660255432129,25006000
2015-06-23,26.8403263092041,23950000
2015-06-24,26.709218978881836,25732000
2015-06-25,26.579607009887695,26714000
2015-06-26,26.403810501098633,42182000
2015-06-29,25.89876937866211,38756000
2015-06-30,25.848609924316406,44344000
2015-07-01,25.91465950012207,39220000
