timestamp,equity,exposure,returns
1390953600000000000,15000000.0,0.0,0.0
1391040000000000000,15000000.0,0.0,0.0
1391126400000000000,15000000.0,0.0,0.0
1391385600000000000,15000000.0,0.0,0.0
1391472000000000000,13485807.790359989,4.240730051556918,-0.10094614730933404
1391558400000000000,13539940.23517999,4.227773669353943,0.004014030576551475
1391644800000000000,14294537.401849985,4.057382085696869,0.05573120365105977
1391731200000000000,15680829.05614999,3.787088770577436,0.09698051887433534
1391990400000000000,16432689.425699994,3.6595684640268997,0.04794774350627384
1392076800000000000,16621001.89052999,3.6294361112274944,0.011459625381557093
1392163200000000000,16632619.94796998,3.6275994228482378,0.0006989986233387757
1392249600000000000,16853088.054259993,3.59322578954264,0.013255164067938807
1392336000000000000,16895083.913339995,3.5867798467240743,0.0024918791704400256
1392681600000000000,17525343.46114999,3.4937521294588207,0.03730431592070138
1392768000000000000,16897448.856669977,3.586417804631417,-0.035827805935554013
1392854400000000000,17648243.76666999,3.4763859312889807,0.044432441628823094
1392940800000000000,17464646.76980999,3.502418923885026,-0.01040313128532
1393200000000000000,18201550.956299983,3.4011065145310093,0.0421940504267071
1393286400000000000,18644673.94631999,3.3440400567780433,0.024345342387794178
1393372800000000000,18452476.635179996,3.3684551098370052,-0.010308429726009205
1393459200000000000,18833491.750549987,3.320539555521548,0.020648454020723683
1393545600000000000,18670788.845699996,3.340761439536353,-0.008639019625515831
1393804800000000000,18443438.410929985,3.3696157734796426,-0.012176798562122393
1393891200000000000,20044459.70827999,1.554463451924776,0.08680709429979205
1393977600000000000,19491953.802769993,1.570179902655044,-0.02756402085917875
1394064000000000000,19297938.841599997,1.5759122988752592,-0.009953592294191904
1394150400000000000,18694124.402299996,1.594514088097789,-0.03128906378324592
1394409600000000000,18652010.295579996,1.595856432936545,-0.0022527991048790774
1394496000000000000,18727472.82427999,1.5934554238098222,0.004045812086961753
1394582400000000000,18829591.054919995,1.5902369461664994,0.005452856965709296
1394668800000000000,17911983.13446999,1.6204740278273417,-0.04873222778835884
1394755200000000000,18196932.74169999,1.6107578941780343,0.015908322662588903
1395014400000000000,18205305.228079993,1.6104770111010178,0.0004601042658589627
1395100800000000000,18555012.841559988,1.598971308547239,0.019209104659261733
1395187200000000000,18056508.926669993,1.6155077023446334,-0.026866266229330416
1395273600000000000,17887342.856259987,1.621328746875923,-0.009368703058659555
1395360000000000000,17590438.23536999,1.6318159998693313,-0.01659858723992025
1395619200000000000,16841368.01807999,1.6599179063059901,-0.042583942893691495
1395705600000000000,16907341.573359992,1.6573428633707636,0.003917351322599183
1395792000000000000,16217386.19609999,1.6853089756531001,-0.04080803444269021
1395878400000000000,16293031.739289988,1.6821272123971402,0.004664471960850847
1395964800000000000,16217848.51899999,1.6852894395208784,-0.004614440178662194
1396224000000000000,16850035.830779996,1.6595784384931804,0.03898096045473398
1396310400000000000,17473540.048079986,1.6360428562980986,0.03700313895837737
1396396800000000000,17644529.999819987,1.6298790799150442,0.009785650261452838
1396483200000000000,17068880.019649986,1.6511218257451852,-0.032624840682969336
1396569600000000000,15746847.096799988,1.7057870222210094,-0.07745282182123558
1396828800000000000,15555896.826189991,1.7144506321942528,-0.012126254191469288
1396915200000000000,15997661.839079995,1.6947215432864255,0.028398556369070738
1397001600000000000,16687570.849649984,1.6659998882972904,0.04312561532489956
1397088000000000000,15287564.534449995,1.7269909014464127,-0.08389515333379716
1397174400000000000,15261262.253769986,1.7282438462175393,-0.0017205016940884388
1397433600000000000,15175974.651059981,1.732336510659877,-0.005588502529594863
1397520000000000000,15415693.719099995,1.7209484389307694,0.01579595864857808
1397606400000000000,16221228.807259992,1.6851466343194574,0.05225422240725641
